Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
34,165,61,3,89,38.1,13
22,164,58,27,107,40.8,166
20,182,83,22,97,40.5,93
28,176,68,22,95,40.5,106
25,157,54,5,85,39.1,20
38,160,61,8,86,39.6,33
50,201,102,21,104,40.3,150
50,159,56,26,110,40.9,182
68,172,72,10,89,40.2,49
51,178,74,23,95,40.6,119
74,163,64,5,82,38.8,22
47,170,68,26,99,40.8,146
25,166,59,14,88,40.2,58
43,164,68,30,108,41,195
51,181,84,3,75,38.5,7
64,147,51,22,108,40.4,156
52,141,47,15,101,40.2,93
40,159,58,18,106,40.1,115
31,186,89,10,97,39.8,49
38,197,94,3,83,38.5,10
25,172,71,15,103,40.1,84
44,159,64,12,97,39.8,65
34,196,102,22,99,41.1,123
37,178,81,4,81,38.8,10
35,169,75,5,90,38.7,19
61,157,62,5,83,38.8,21
23,148,53,8,96,39.6,41
27,168,66,16,91,40.5,71
30,188,90,4,89,39,15
24,167,71,8,94,39.7,37
59,157,51,11,94,39.8,61
35,151,51,12,93,39.9,60
61,194,91,26,102,41.3,185
50,173,65,16,98,40.4,89
33,150,56,26,102,40.8,152
34,162,58,20,108,40.6,129
27,190,85,5,86,39.3,15
21,190,88,17,100,40.2,82
59,192,97,28,112,41.3,242
55,187,89,18,94,40.1,100
46,178,76,24,104,40.6,144
44,202,101,2,79,38.2,6
27,188,95,4,87,38.7,13
70,177,77,29,100,40.7,201
33,158,58,12,95,40.3,61
22,192,91,26,113,40.7,179
24,175,75,17,94,40.4,64
52,176,77,26,112,40.8,205
44,152,58,2,76,38.3,6
31,150,56,28,105,40.9,172
32,182,84,2,84,38,6
26,178,74,7,79,39.5,11
28,174,68,3,83,38.7,11
47,172,66,9,92,39.6,44
28,176,78,5,86,39,19
44,156,62,15,93,39.8,75
57,177,79,29,117,40.7,259
58,183,89,27,108,40.8,212
41,148,49,17,95,40.5,91
20,171,72,25,107,40.7,148
62,196,97,29,108,40.6,238
28,193,84,7,87,39.7,22
54,195,92,11,84,40.3,45
23,182,89,8,79,39.3,14
26,191,93,12,93,40,49
24,170,66,9,89,39.8,37
22,173,72,28,107,40.5,167
40,196,98,15,93,40.3,73
72,190,98,13,103,40.1,103
79,176,83,2,89,38.3,12
30,170,62,18,96,40.5,91
25,172,67,23,103,40.6,130
28,171,68,18,99,40.3,95
76,172,68,12,96,40.2,70
55,159,59,26,108,40.9,178
43,156,65,27,102,40.6,159
56,194,97,8,91,39.9,43
26,150,56,25,106,40.4,154
29,173,68,22,105,40.8,130
32,180,76,18,106,40.4,108
51,198,92,19,102,40.5,126
39,167,61,22,95,40.7,113
36,201,105,1,75,37.4,2
24,168,65,30,107,40.5,183
29,162,57,2,91,38.3,9
31,162,57,8,86,39.6,33
66,147,50,2,76,38,7
46,166,65,24,107,40.8,156
32,193,86,29,112,40.8,206
20,193,87,29,109,40.9,177
53,188,88,16,96,40.5,92
28,154,55,12,95,40.2,60
74,158,59,8,86,39.5,39
56,170,78,15,99,40.1,92
44,159,59,10,90,39.7,47
22,175,69,15,97,40.3,74
51,164,60,24,101,40.4,144
78,167,67,27,108,40.6,192
40,177,84,7,90,39.8,29
51,191,94,28,109,41,217
29,179,73,21,108,40.6,130
59,194,95,30,109,40.6,245
22,160,59,17,88,40.6,70
45,192,93,18,109,40.5,134
28,161,60,29,110,41.2,190
47,166,67,9,93,39.8,41
24,156,58,16,105,40.4,96
48,177,77,21,101,40.3,127
34,180,77,4,94,39,17
74,206,117,5,92,39.2,34
22,147,45,29,107,40.6,184
24,187,76,25,98,40.9,124
68,179,79,30,105,40.8,194
78,190,93,27,115,41.1,268
22,157,55,20,97,40.5,103
30,163,60,30,112,41.2,204
24,145,48,18,91,40.5,83
71,181,78,1,76,37.8,3
21,181,74,18,104,40.5,101
50,151,51,6,87,39.3,28
26,199,93,22,104,40.6,127
69,152,55,18,99,40.5,111
32,184,82,8,85,39.4,24
40,171,70,24,107,40.7,151
25,197,97,14,92,40.4,56
25,162,59,3,90,38.6,13
38,165,68,20,98,40.2,98
70,203,107,3,83,38.6,15
25,179,79,12,78,40.1,18
20,163,56,25,107,40.6,154
26,184,83,10,84,39.7,25
68,189,92,20,101,40.5,147
30,126,39,25,104,40.7,156
63,177,72,20,97,40.3,112
48,190,90,1,80,38,3
41,207,110,29,113,41.1,238
26,178,84,11,91,40.2,40
76,197,102,20,98,40.5,150
28,172,72,4,82,39.5,14
70,186,92,18,100,40.5,131
52,174,68,30,113,41,216
36,182,83,27,105,40.8,158
71,159,60,11,96,39.9,64
26,148,52,2,86,38,8
37,148,51,3,90,38.9,14
30,183,89,29,109,41,192
48,157,52,12,85,40,52
64,188,97,13,88,39.6,69
24,179,74,12,93,40.3,43
70,174,72,16,85,40.6,71
50,177,68,26,109,41.1,175
74,177,77,3,81,38.4,12
68,165,68,19,91,40.4,97
58,171,73,15,97,40,83
27,188,87,14,100,40.2,71
20,191,92,27,104,40.9,148
27,159,61,16,105,40.5,96
35,169,67,13,96,40.1,66
65,183,87,13,90,40.1,70
57,176,73,28,105,40.6,178
41,160,58,21,103,40.7,127
62,181,83,13,94,40.1,75
28,188,87,4,91,39,15
68,199,104,22,108,40.5,190
43,164,67,15,95,40.1,77
38,195,95,9,99,39.8,51
37,172,74,9,94,39.3,39
43,156,58,6,87,39.1,26
66,206,110,14,95,39.7,94
66,167,66,10,90,39.7,50
54,148,56,3,82,38.5,12
32,177,79,23,101,40.8,122
21,148,52,15,92,40,69
21,178,74,12,101,39.7,63
59,169,69,3,90,39,15
40,176,73,2,86,38,7
77,175,79,28,104,41,222
29,177,79,2,82,37.7,5
50,177,79,21,96,40.5,114
59,186,87,1,78,37.7,3
61,194,99,14,90,40.2,77
31,202,102,8,79,39.6,20
50,175,82,15,103,40.6,98
62,167,65,11,97,39.9,63
52,165,65,19,105,40.4,121
36,168,69,26,104,41.1,154
62,185,92,11,87,39.8,54
35,195,93,23,105,40.8,146
24,173,75,28,106,40.7,157
24,167,62,4,90,38.9,17
21,164,62,22,98,40.6,113
22,192,92,14,93,40.5,55
75,181,82,27,111,41.1,242
34,175,76,15,92,40.3,60
53,172,69,16,97,40.3,88
29,164,62,27,107,40.9,168
53,185,88,3,84,38.4,12
69,168,68,5,80,39.2,18
27,184,87,3,81,38.6,7
35,164,61,16,90,40.1,72
28,176,68,2,86,38.1,8
57,199,105,15,90,40.1,81
36,161,58,17,90,40.2,78
20,186,84,22,93,40.5,80
29,164,60,9,92,40.3,42
31,156,57,26,104,40.6,156
40,168,68,8,85,39.2,32
78,165,64,24,97,40.7,144
41,169,62,9,85,40,37
56,178,81,13,101,39.7,85
60,153,57,16,99,40.4,96
25,151,53,21,92,40.6,98
26,194,91,7,87,39.5,22
26,177,68,10,88,40,41
34,166,68,14,84,39.9,53
37,176,79,29,105,40.6,178
21,160,56,28,100,40.8,152
63,183,80,28,111,41.2,233
58,174,69,28,117,40.8,216
67,155,53,11,88,39.9,55
30,183,81,10,90,39.5,42
34,182,87,14,101,39.9,78
71,193,98,17,94,40.3,111
26,162,55,21,103,40.6,123
59,196,93,25,98,40.7,162
20,161,63,28,114,40.8,190
25,171,63,18,94,40.1,85
71,193,100,29,104,41.5,235
75,176,77,20,95,40.4,129
53,196,100,26,114,40.7,227
26,164,58,18,98,40.4,95
33,188,91,29,113,40.8,215
21,190,93,6,80,39.3,11
52,161,62,2,81,37.7,8
45,207,114,16,105,40.3,117
51,174,80,18,82,40.4,61
32,189,88,4,75,38.8,6
50,183,82,27,110,40.8,205
65,162,66,19,105,40.4,137
23,183,75,9,85,39.9,32
36,168,63,16,99,39.9,88
43,197,96,4,90,38.9,18
33,153,51,14,102,40.2,83
30,146,52,13,95,39.9,66
20,191,97,21,92,40.4,79
42,197,100,14,95,40.3,75
22,189,88,14,96,39.9,60
26,151,51,7,83,39.6,26
25,177,75,10,96,39.7,41
76,190,89,22,97,40.4,155
70,164,62,23,94,40.9,128
25,180,72,23,100,40.9,121
50,176,70,17,103,40.7,103
50,173,73,8,85,39.9,33
39,174,78,13,102,40.2,75
28,157,57,25,110,41,165
43,159,65,27,106,41.1,171
72,186,94,9,88,39.9,50
22,163,60,12,86,39.5,47
66,173,75,25,98,40.5,143
28,166,63,22,114,40,153
37,196,102,26,104,40.4,169
20,179,85,5,80,39.3,8
69,168,67,26,104,40.9,170
42,167,62,11,77,39.7,36
22,181,85,28,112,40.4,185
42,160,56,22,100,40.6,127
29,163,62,13,96,39.7,66
51,185,85,24,102,40.4,156
24,196,94,22,99,40.6,109
39,185,86,27,107,40.6,181
28,168,70,17,96,40.4,84
36,181,80,18,98,40.3,92
70,182,83,17,96,40.2,110
33,186,84,14,94,40.1,62
48,173,75,9,93,39.6,43
26,166,61,26,99,40.8,139
78,182,79,7,84,39.4,31
77,178,80,11,90,40.1,64
31,197,87,19,96,40.2,90
32,190,82,23,98,40.5,113
60,181,87,28,106,41,212
77,162,58,4,91,39,22
38,193,91,21,102,40.6,126
45,180,80,7,77,39.6,16
34,176,73,21,103,40.2,120
37,152,52,7,89,39.2,32
55,200,100,23,109,40.6,186
75,171,72,17,92,40.6,90
22,184,87,27,103,40.8,143
60,177,81,8,85,39.7,33
22,189,89,13,91,40.2,46
35,193,90,23,97,40.7,117
47,185,91,9,88,39.4,39
30,182,82,11,85,39.6,32
72,170,73,16,104,40.5,104
58,199,105,8,95,39.7,50
20,206,95,17,86,40.5,48
69,180,86,12,97,40.3,80
29,181,83,20,109,40.7,129
29,152,55,14,105,39.9,85
25,160,55,21,93,40.5,100
22,188,93,26,112,40.8,177
34,172,76,4,89,38.7,14
34,147,52,27,113,40.7,191
77,190,94,18,98,40.5,132
32,185,81,19,102,40.4,105
37,163,60,17,91,40.7,80
32,186,83,8,92,39.1,32
42,204,105,13,91,40.2,63
71,166,63,25,100,40.7,155
26,197,101,7,87,39.3,24
47,176,67,4,87,38.6,17
21,169,74,22,105,40.4,116
74,178,87,4,74,38.9,14
39,171,76,26,106,40.4,165
35,187,94,18,105,40.5,115
63,161,61,11,91,40.4,56
51,189,88,16,101,40,103
49,177,70,26,110,40.7,176
71,180,89,6,96,39.2,40
20,172,73,6,84,39.4,12
27,201,104,10,90,39.6,40
56,186,96,6,86,39.6,27
36,195,94,11,89,39.5,44
27,170,66,24,103,40.8,137
28,187,88,4,77,38.5,7
49,169,62,27,101,40.6,160
45,184,91,17,95,40.4,90
26,189,90,10,87,39.6,31
24,169,77,18,105,39.9,99
29,160,55,5,85,39.3,20
52,182,86,28,104,40.3,193
47,177,81,6,89,39.6,26
63,155,60,30,109,40.8,212
44,160,61,1,79,37.8,4
43,157,60,28,110,40.9,191
63,179,73,20,95,40.3,108
59,193,91,2,80,38.3,7
73,194,100,17,96,40.2,119
31,176,72,4,86,39.1,11
76,144,47,4,88,38.9,21
42,185,85,24,112,40.6,182
23,169,67,13,86,39.8,49
38,194,101,18,95,40.4,93
46,161,60,22,96,40.5,118
20,159,55,11,95,40.1,54
30,159,56,13,98,40,70
79,170,76,24,108,40.6,206
36,180,72,15,105,40.1,90
35,180,84,23,106,40.6,145
45,164,64,17,92,40.3,83
69,160,61,2,81,38.4,8
63,170,70,20,97,40.6,113
65,156,58,8,87,39.3,38
66,179,72,23,115,40.3,175
23,189,87,16,99,40.4,76
37,171,66,10,88,39.9,43
32,209,110,15,94,40.2,74
50,153,52,10,90,39.7,49
46,172,75,18,94,40.3,87
45,159,53,22,97,40.5,122
64,170,67,2,90,37.9,10
62,183,89,1,83,37.7,4
54,163,67,2,80,38.2,7
47,191,95,4,80,39.1,13
52,173,83,18,95,40.5,98
25,180,78,25,109,40.5,154
57,160,61,25,104,40.7,160
45,186,83,10,95,39.8,51
32,185,89,4,88,38.6,14
21,188,94,21,105,40.3,120
62,167,67,28,113,40.7,207
36,168,66,9,93,39.6,43
26,167,66,20,94,40.1,95
32,173,67,14,96,39.9,70
32,188,93,16,110,40.1,112
46,161,63,23,99,40.5,130
21,181,85,4,77,39,5
21,181,76,17,100,39.9,78
32,205,101,28,110,40.8,200
35,184,79,21,102,40.4,117
47,166,64,27,114,40.8,196
41,166,62,14,94,40.3,71
22,196,97,19,100,40.4,96
53,179,89,8,92,39.7,41
67,171,70,10,86,39.8,45
44,184,81,19,104,40.4,121
27,167,65,29,113,41.1,197
28,154,49,9,85,39.8,36
77,160,61,5,85,39,24
20,156,51,2,85,37.9,8
39,182,87,8,85,39.3,27
36,139,47,29,112,41.2,206
39,190,93,28,106,40.7,188
72,187,91,4,80,38.9,17
70,160,66,23,105,40.4,154
51,184,82,7,86,39.5,28
25,162,62,15,92,40.1,68
51,166,61,16,99,40.4,92
29,162,65,11,99,39.9,59
30,184,79,16,90,39.9,57
22,176,72,26,104,41,133
60,162,61,12,86,39.9,54
36,160,62,8,82,39.6,29
27,177,68,17,100,40.3,91
45,177,77,3,82,38.5,9
30,186,86,27,108,41.1,173
36,146,48,5,86,38.9,21
64,166,66,27,112,40.9,198
47,183,85,24,98,40.7,137
52,168,65,1,85,37.9,4
75,166,68,12,90,40.1,62
30,167,64,7,91,39.5,32
67,146,53,13,90,40.3,68
61,166,64,21,106,40.4,140
38,189,90,22,109,40.7,155
28,169,64,13,94,39.8,62
20,172,72,16,102,40,76
30,172,68,9,89,39.8,38
63,161,61,13,92,40.1,68
59,178,71,23,113,40.5,167
26,163,61,17,97,40.2,87
36,175,68,18,89,40.2,78
36,160,63,3,78,38.3,10
58,163,64,6,90,39.1,29
64,209,107,23,111,40.7,206
20,168,67,15,101,40.2,67
20,185,82,15,102,40.2,74
40,175,73,20,97,40.5,99
71,161,65,10,93,39.9,54
22,189,85,5,83,38.8,11
70,174,76,6,88,38.7,28
23,169,68,8,83,39.9,28
74,169,76,9,85,39.8,44
62,155,61,14,90,40.2,66
24,144,49,28,110,40.4,186
55,179,87,3,80,38.6,10
64,181,82,26,94,40.9,152
46,199,96,6,95,39.4,33
25,147,47,25,108,40.5,162
32,153,56,1,68,38.2,2
52,159,59,11,96,40.1,60
42,160,60,29,109,40.9,194
63,163,60,19,98,40.2,112
76,190,94,8,95,39.4,55
45,188,87,5,89,39.4,21
66,173,71,9,92,39.9,46
58,195,103,22,99,40.4,149
45,163,61,17,100,40.4,98
31,153,60,26,100,40.7,144
70,183,82,17,101,40.3,103
36,175,70,18,98,40.2,95
22,185,83,11,86,40,29
21,163,61,11,93,39.7,51
46,152,56,18,102,40.1,109
52,161,65,28,103,40.5,172
50,174,79,12,88,39.4,51
31,185,86,9,83,39.9,24
35,165,62,6,85,39.1,24
73,178,78,29,115,40.9,221
21,176,82,25,100,41,117
58,155,60,11,100,39.9,66
46,162,59,30,106,40.9,194
24,159,55,5,89,39.4,22
32,170,66,17,97,40.5,88
26,184,85,17,96,40.4,75
66,171,70,13,96,40.3,73
46,189,97,23,111,40.5,181
22,185,83,12,85,40.1,30
53,167,68,27,117,40.8,206
22,180,84,28,111,40.7,180
64,203,109,11,102,39.6,84
27,184,87,8,93,39.9,32
45,157,60,27,110,40.6,185
65,191,91,29,105,41,225
56,185,91,23,102,40.5,158
48,182,88,17,102,40.4,109
35,183,79,13,90,40,49
36,191,94,20,101,40.8,117
42,145,49,7,90,39.6,34
76,187,93,16,90,40.5,77
76,172,68,14,95,39.9,80
30,186,87,9,96,39.5,42
39,135,43,12,91,39.9,59
74,195,97,8,94,39.5,53
46,162,59,20,99,40.4,114
20,165,65,7,83,39.3,24
27,133,38,4,86,39.1,17
39,188,90,26,117,41,216
21,169,69,25,102,40.5,118
27,156,52,7,85,39.2,28
38,159,61,7,87,39.5,30
43,176,76,14,88,40.2,53
20,165,64,21,107,40.7,127
25,180,84,17,96,40.1,74
34,164,60,6,81,39,21
50,200,100,20,94,40.8,112
35,192,92,2,82,38.5,6
21,184,86,30,106,40.7,171
44,164,63,24,105,40.7,150
36,184,73,23,107,40.8,142
71,181,88,22,107,40.5,182
42,161,57,6,81,39.4,22
32,179,81,26,97,40.5,123
54,175,74,14,96,39.6,75
52,185,88,15,93,40.1,79
21,161,60,3,85,38.6,11
49,172,75,14,100,40,82
20,176,81,14,92,40.2,48
76,151,58,5,88,39.2,25
63,158,58,28,107,40.7,193
43,175,73,5,83,39.2,19
75,165,68,17,97,40.7,100
53,173,75,18,93,40.5,91
43,194,98,27,104,41,181
20,192,94,20,103,40.6,107
56,167,61,4,83,38.7,17
47,167,63,21,101,40.6,124
73,177,73,16,91,40,82
56,179,75,15,90,40.3,71
71,201,102,19,99,40.3,140
55,191,89,9,91,39.6,46
53,194,97,19,105,40.3,139
69,194,92,22,107,40.5,182
49,163,62,30,100,41.2,175
22,174,66,11,89,40.2,45
23,167,64,20,96,40.3,98
53,179,78,6,89,39.5,27
49,201,105,21,102,40.7,144
46,187,83,19,100,40.5,112
24,180,83,10,89,40,32
53,182,75,19,102,40.3,113
48,181,72,6,89,39.4,27
45,182,88,14,95,39.8,73
29,152,53,7,87,38.9,29
48,151,48,21,105,40.6,137
68,158,59,4,91,38.9,21
25,156,49,21,98,40.3,113
34,165,66,26,115,40.8,185
46,194,88,1,80,37.6,3
29,174,76,25,97,40.5,112
37,157,55,19,100,40.7,109
48,188,86,11,91,39.6,52
36,187,92,12,86,40,42
54,166,68,12,94,40.1,62
28,200,106,6,94,39.5,28
40,209,116,4,86,39.1,17
31,175,73,10,87,39.3,40
29,196,92,20,92,40.6,82
76,153,55,14,93,40,79
31,170,64,26,98,40.6,137
21,174,63,1,84,38,4
32,179,78,12,88,39.7,40
25,196,102,14,87,39.9,47
71,153,56,11,94,40,62
68,159,59,5,87,39.4,24
59,178,83,5,90,39.2,25
46,187,89,29,105,40.8,197
23,161,56,7,85,39.7,27
25,197,99,12,92,39.8,49
38,168,66,2,78,38.5,6
24,189,97,18,99,40.5,90
67,163,67,15,99,40.4,90
20,173,69,1,84,37.9,4
53,151,49,27,105,41,179
54,159,65,22,102,40.6,134
54,169,62,22,103,40.5,137
50,160,60,14,103,40.2,87
22,169,66,6,83,38.9,21
33,210,117,25,112,40.7,196
52,177,77,23,99,40.4,136
48,159,62,21,100,40.5,122
48,153,55,29,115,40.8,218
78,183,83,10,93,40,64
46,189,89,20,95,40.5,106
77,172,74,15,96,40.3,86
34,161,62,1,80,37.4,3
42,153,58,3,78,38.6,10
42,147,50,18,99,40.5,104
28,160,60,16,94,40,77
77,169,65,29,106,40.9,201
36,192,98,24,105,40.8,156
26,186,90,15,96,40.2,68
74,189,96,27,110,41.1,245
25,154,59,3,90,38.6,13
41,155,55,17,92,40.5,84
56,180,85,19,107,40.5,143
55,167,65,25,105,40.5,161
70,169,77,3,80,38.7,12
29,141,48,13,82,39.7,49
66,153,55,26,111,40.7,192
49,180,83,21,94,40.6,108
61,151,55,11,90,39.3,56
35,178,72,13,91,40.1,58
67,147,55,19,102,40.5,123
49,190,97,4,88,39.1,18
36,176,75,20,103,40.3,114
75,155,61,21,107,40.6,148
36,161,63,13,92,40.3,61
60,151,54,7,84,39.7,31
39,198,100,22,94,40.7,111
20,150,49,6,89,39.2,26
48,180,71,14,91,40.2,66
57,170,72,26,103,40.3,160
32,172,71,15,86,40.3,59
63,160,57,8,90,39.4,41
79,160,60,16,96,40.2,95
29,170,68,8,87,39.7,32
55,191,84,9,89,39.3,40
31,177,78,19,95,40.6,82
23,165,66,24,102,40.6,133
49,175,70,17,101,40.5,99
41,178,74,8,80,39.7,20
37,151,51,30,115,40.9,221
26,176,73,24,104,40.5,137
50,174,76,25,107,40.9,175
20,176,73,2,84,38.3,4
77,178,73,9,84,39.8,40
21,193,97,19,98,40.3,90
22,174,73,20,103,40.4,110
46,193,98,1,79,37.8,3
29,172,71,4,86,38.8,15
33,158,61,21,107,40.8,132
28,164,59,9,90,39.5,40
27,189,82,6,84,39.3,15
54,189,89,15,99,40.2,94
46,166,68,6,79,39.1,15
33,156,60,23,101,40.8,131
34,157,61,27,106,41.1,168
24,157,56,11,95,40,54
38,172,75,12,95,40.1,55
69,166,64,24,107,41,166
38,177,82,6,86,39.4,20
68,187,91,16,98,40.3,110
52,172,73,16,92,40.3,78
29,190,93,11,92,39.7,45
27,190,98,24,105,40,146
26,169,61,6,87,39.3,24
22,188,83,28,113,40.7,188
27,185,85,9,86,39.6,26
28,161,59,13,88,40,55
73,153,56,9,84,39.7,42
70,191,96,17,99,40.2,123
52,184,85,6,89,39.2,28
29,177,79,8,86,39.5,23
33,191,96,6,91,39.1,25
39,151,56,17,107,40.2,110
61,167,63,10,93,39.9,53
23,176,66,10,95,39.8,48
71,182,91,9,92,39.7,55
67,159,61,8,86,39.3,37
54,177,75,10,91,39.7,48
26,164,55,1,80,37.5,3
39,158,54,26,94,40.7,133
71,158,59,23,110,41,169
78,165,66,20,107,40.6,141
78,172,74,28,103,41,216
49,203,102,17,93,40.4,92
38,162,64,20,98,40.3,96
65,166,67,13,96,40.2,73
55,165,67,11,97,40.1,61
33,194,101,7,76,39.8,14
38,184,80,5,88,39,18
53,175,73,14,94,40,72
26,181,73,24,104,40.6,137
27,206,106,13,89,40.1,50
21,183,83,3,73,38.7,2
30,206,106,6,92,39.2,27
79,184,87,24,104,40.6,197
20,182,81,3,89,38.4,9
49,168,70,15,98,39.9,83
71,175,82,18,89,40.4,98
71,176,72,11,92,39.4,57
24,169,62,14,98,40.3,72
37,190,92,25,119,41,214
32,191,95,3,79,38.5,7
47,193,99,17,92,40.4,87
30,148,46,29,111,40.8,200
78,174,71,6,86,39.2,28
37,190,88,13,97,39.8,67
36,163,62,24,105,40.8,147
49,189,88,21,92,40.4,104
22,166,63,26,109,40.6,164
50,165,61,12,91,40.4,59
31,163,59,16,90,40.5,72
76,138,45,23,95,40.7,138
50,159,55,12,85,39.9,52
26,157,54,19,97,40.6,99
30,177,82,24,103,40.6,134
25,190,91,24,116,40.5,180
26,170,63,9,88,39.8,37
25,206,111,3,91,38.8,12
61,162,63,14,96,40.2,78
67,184,88,26,106,41,207
55,174,70,3,89,38.6,13
26,160,54,26,113,40.9,180
34,156,56,17,93,40.3,83
33,161,60,8,95,39.5,40
21,172,58,1,79,37.5,3
62,174,70,10,97,39.6,56
46,161,59,14,101,40.2,83
67,169,72,18,103,40.7,114
24,144,46,8,90,39.4,36
79,153,56,22,98,40.7,137
63,160,63,8,90,39.3,40
52,203,104,7,91,39.4,37
42,165,65,3,79,38.6,10
59,169,65,25,112,40.6,181
71,149,49,9,90,39.7,48
31,161,67,4,79,38.7,13
44,176,71,3,85,38.7,12
20,173,70,16,92,40.4,70
28,189,87,10,85,39.9,29
48,150,53,17,93,40.4,88
20,190,88,13,84,40.3,31
35,173,73,26,101,40.8,144
62,160,64,7,80,39.4,27
35,178,69,15,89,40.2,65
37,194,91,4,84,38.7,13
23,185,89,27,109,40.7,170
49,170,73,11,86,40.1,41
63,167,64,22,105,40.7,145
23,186,88,3,79,38.6,5
36,177,80,8,95,39.7,39
21,177,82,25,108,40.9,147
56,148,52,17,99,40,102
23,180,78,6,83,39.5,13
59,190,90,27,100,40.6,181
53,173,74,28,104,40.8,173
46,173,81,13,88,40.2,53
40,158,59,10,89,40,45
44,196,94,15,90,40.3,63
35,172,75,22,98,40.9,108
59,191,97,9,86,39.7,43
77,182,85,6,80,39.2,27
74,163,62,23,102,40.8,149
42,173,74,16,97,40.3,81
34,164,67,3,82,38.8,11
51,165,63,17,95,40.2,90
41,148,53,29,111,40.9,203
38,153,52,19,100,40.4,110
28,163,65,8,87,39.2,32
51,175,77,18,96,40.5,98
24,171,77,5,86,39.1,13
75,191,93,24,103,40.6,192
29,169,71,1,84,38,4
55,145,55,15,101,40.1,92
25,161,59,30,103,40.8,173
70,167,64,22,97,40.4,129
30,170,64,6,86,39,24
55,195,106,10,91,40,55
20,179,79,28,107,40.9,158
25,162,69,28,101,41.2,152
39,160,56,16,94,40.4,81
39,189,88,9,83,39.8,28
29,167,71,2,77,37.9,3
26,159,55,15,96,40.1,76
37,170,65,2,79,38.3,7
30,163,64,25,98,40.6,131
21,165,60,28,105,40.4,165
48,187,86,27,106,41.1,189
37,181,76,5,79,39.6,11
22,154,53,22,106,40.5,135
45,174,83,27,94,40.9,134
70,164,67,5,81,39.1,21
65,169,65,30,105,40.8,198
25,182,77,20,102,40.2,102
56,183,80,20,102,40.8,118
39,191,80,15,93,40.1,70
66,160,55,10,81,39.9,42
33,167,67,17,99,40,91
62,176,84,20,99,40.3,131
35,179,86,25,109,40.9,170
52,197,99,3,80,38.6,11
78,175,78,4,84,38.7,20
72,177,80,7,82,39.2,31
27,171,73,17,102,40.2,87
44,167,67,21,97,40.3,112
30,169,61,3,86,38.9,12
64,167,67,14,87,40.3,65
30,169,64,18,97,39.9,93
53,165,63,12,93,40,62
54,177,78,26,109,41.2,196
51,151,58,5,83,38.9,21
23,159,59,8,91,39.9,36
45,190,94,10,84,39.7,37
64,161,61,7,89,39.4,35
61,174,73,25,117,40.6,193
54,145,46,5,82,39,21
20,166,58,8,88,39.9,33
52,159,65,7,93,39.1,36
36,173,68,27,108,40.8,172
45,179,78,24,114,40.6,189
52,185,79,26,106,41,183
67,160,61,5,79,38.9,20
33,179,82,10,91,39.7,43
35,203,109,12,94,40.1,61
37,195,97,18,97,40.4,96
78,166,65,12,94,39.9,68
25,167,60,4,92,39,18
58,159,52,16,96,40.5,91
23,184,82,17,87,40.4,48
63,199,105,2,74,38.5,7
56,185,85,19,95,40.4,108
50,183,89,23,96,40.4,130
32,160,54,2,87,38.3,8
28,155,54,11,87,40.2,46
20,156,53,28,102,41,158
20,189,89,6,82,39.4,12
73,157,62,11,98,40.2,66
37,189,88,5,88,38.9,19
59,157,57,26,101,40.6,161
54,161,64,21,95,40.7,112
27,156,62,19,103,40.3,109
51,172,72,14,102,40.5,87
28,183,87,15,100,40.3,77
70,162,63,27,98,41,161
20,192,87,3,89,38.7,9
71,164,64,14,94,40.4,78
24,178,82,12,94,40.1,47
36,171,64,9,90,39.8,41
33,175,70,21,104,40.6,123
30,159,53,10,95,39.7,51
23,166,68,4,77,39,11
38,162,62,20,94,40.3,100
29,189,94,6,95,39.3,28
36,176,74,23,108,40.8,145
74,177,81,28,112,40.9,253
66,172,71,25,99,41,147
37,149,51,6,93,39.3,30
66,154,56,23,106,40.8,158
51,185,94,24,96,40.7,139
40,172,69,5,89,39,22
26,158,55,19,98,40.1,101
29,182,76,5,86,39.1,19
25,161,60,2,78,38.4,6
28,163,62,19,93,40.4,89
51,178,88,12,92,40.2,61
31,191,93,14,94,40.1,63
36,181,76,4,77,39.1,12
65,192,91,23,108,40.7,189
74,175,75,13,87,40.1,61
36,156,57,13,98,40.3,71
21,160,56,9,86,39.9,35
42,172,69,30,108,41,194
41,184,91,23,113,40.4,180
29,157,53,2,84,38.3,8
24,177,79,28,104,40.7,151
41,158,59,20,98,40.6,110
44,183,88,8,88,39.5,33
66,197,101,7,81,39.3,31
74,162,63,3,84,39.2,14
54,201,109,27,106,40.9,210
20,179,78,4,85,38.6,9
56,200,101,28,112,40.9,241
64,158,57,4,83,38.7,17
31,147,48,17,91,40.5,81
29,178,68,5,77,39.2,15
28,154,54,14,93,40.2,67
29,182,84,19,101,40.4,100
56,170,76,7,87,39.3,31
78,193,94,17,97,40.3,123
35,153,57,29,114,40.8,207
60,170,71,3,82,38.1,12
23,171,67,25,112,40.5,165
25,191,85,25,105,40.7,143
54,170,70,6,84,39.2,25
32,168,64,18,96,40.5,91
52,172,82,29,111,40.9,228
42,157,55,14,91,40.6,68
38,179,86,15,108,40.3,102
53,155,55,24,103,40.6,152
43,161,63,19,101,40.3,110
25,184,82,20,93,40.8,88
64,188,93,18,102,40.2,132
46,163,60,11,93,39.9,56
21,176,68,21,105,39.9,121
65,199,99,26,107,40.8,214
23,173,74,24,93,40.6,85
37,176,83,3,88,38.6,11
31,145,52,9,84,39.8,35
